Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,部分,國家,城市,狀態,Postal Code,地區,Product ID,類別,子類別,產品名稱,Sales
1908,US-2017-150567,17/05/2017,21/05/2017,Standard Class,RP-19855,Roy Phan,公司的,美國,阿波普卡,佛羅里達,32712,南,OFF-BI-10000069,辦公用品,粘合劑,GBC 預打孔紙，19 孔，用於裝訂系統，24 磅,27.018
1909,CA-2016-157959,03/02/2016,04/02/2016,First Class,RW-19540,Rick Wilson,公司的,美國,洛杉磯,加利福尼亞,90008,西方,FUR-FU-10004093,家具,陳設,手工完成的實木文件架,136.92
1910,CA-2018-105886,18/12/2018,23/12/2018,Standard Class,DB-13660,Duane Benoit,消費者,美國,歐申賽德,紐約,11572,東方,FUR-FU-10001037,家具,陳設,DAX 木炭/鎳色調文件架，5 x 7,18.96
1911,CA-2017-105963,15/11/2017,22/11/2017,Standard Class,SC-20770,Stewart Carmichael,公司的,美國,洛杉磯,加利福尼亞,90008,西方,TEC-AC-10003832,技術,配件,Imation16GB Mini TravelDrive USB 2.0閃存盤,99.39
1912,CA-2018-121503,03/07/2018,06/07/2018,Second Class,FH-14275,Frank Hawley,公司的,美國,休斯頓,德克薩斯州,77041,中央,OFF-PA-10001878,辦公用品,紙,施樂1891,273.896
1913,CA-2018-121503,03/07/2018,06/07/2018,Second Class,FH-14275,Frank Hawley,公司的,美國,休斯頓,德克薩斯州,77041,中央,TEC-MA-10003674,技術,機器,惠普 Deskjet 5550 打印機,597.132
1914,CA-2015-103366,15/01/2015,17/01/2015,First Class,EH-13990,Erica Hackney,消費者,美國,羅斯威爾,喬治亞州,30076,南,TEC-AC-10003628,技術,配件,羅技 910-002974 M325 無線鼠標，用於網頁滾動,149.95
1915,CA-2018-124597,30/04/2018,05/05/2018,Standard Class,AS-10630,Ann Steele,在家辦公,美國,博因頓海灘,佛羅里達,33437,南,OFF-LA-10003190,辦公用品,標籤,艾利 474,4.608
1916,CA-2018-124597,30/04/2018,05/05/2018,Standard Class,AS-10630,Ann Steele,在家辦公,美國,博因頓海灘,佛羅里達,33437,南,OFF-AR-10002280,辦公用品,藝術,雜項中的訂書釘。顏色,15.528
1917,CA-2018-124597,30/04/2018,05/05/2018,Standard Class,AS-10630,Ann Steele,在家辦公,美國,博因頓海灘,佛羅里達,33437,南,OFF-LA-10001569,辦公用品,標籤,艾利 499,11.952
1918,CA-2016-105634,08/11/2016,14/11/2016,Standard Class,HA-14905,Helen Abelman,消費者,美國,富蘭克林,馬薩諸塞州,2038,東方,OFF-AR-10001573,辦公用品,藝術,美國鉛筆,11.65
1919,CA-2016-123673,30/10/2016,01/11/2016,Second Class,CH-12070,Cathy Hwang,在家辦公,美國,底特律,密歇根州,48227,中央,TEC-PH-10001809,技術,電話,松下 KX T7736-B 數字電話,299.9
1920,US-2018-111423,17/08/2018,19/08/2018,First Class,EH-13765,Edward Hooks,公司的,美國,水城,紐約,13601,東方,OFF-BI-10003091,辦公用品,粘合劑,GBC DocuBind TL200 手動裝訂機,895.92
1921,US-2018-111423,17/08/2018,19/08/2018,First Class,EH-13765,Edward Hooks,公司的,美國,水城,紐約,13601,東方,FUR-CH-10003981,家具,椅子,Global Commerce 系列低背轉椅/傾斜椅,462.564
1922,CA-2016-125178,03/10/2016,09/10/2016,Standard Class,MZ-17515,Mary Zewe,公司的,美國,閱讀,賓夕法尼亞州,19601,東方,OFF-ST-10002562,辦公用品,貯存,釘磁鐵,15.008
1923,CA-2017-156685,08/07/2017,10/07/2017,Second Class,SC-20230,Scot Coram,公司的,美國,阿靈頓,德克薩斯州,76017,中央,TEC-PH-10004345,技術,電話,思科 SPA 502G IP 電話,863.64
1924,CA-2017-156685,08/07/2017,10/07/2017,Second Class,SC-20230,Scot Coram,公司的,美國,阿靈頓,德克薩斯州,76017,中央,OFF-AR-10000588,辦公用品,藝術,紐厄爾 345,47.616
1925,CA-2018-126865,05/12/2018,07/12/2018,Second Class,NP-18325,Naresj Patel,消費者,美國,聖地亞哥,加利福尼亞,92024,西方,OFF-PA-10003039,辦公用品,紙,施樂1960,92.94
1926,CA-2018-102834,09/03/2018,13/03/2018,Standard Class,LW-16990,Lindsay Williams,公司的,美國,舊金山,加利福尼亞,94110,西方,TEC-AC-10001908,技術,配件,羅技無線耳機 h800,199.98
1927,US-2017-139710,09/06/2017,15/06/2017,Standard Class,GM-14680,Greg Matthias,消費者,美國,洛杉磯,加利福尼亞,90045,西方,TEC-PH-10001198,技術,電話,Avaya 4621SW VoIP 電話,177.48
1928,CA-2018-121538,28/11/2018,01/12/2018,First Class,RH-19495,Rick Hansen,消費者,美國,丹佛,科羅拉多州,80219,西方,OFF-PA-10004071,辦公用品,紙,伊頓高級連續進紙紙，25% 棉，信紙尺寸，白色，1000 張/箱,88.768
1929,US-2018-101539,16/03/2018,18/03/2018,Second Class,VM-21685,Valerie Mitchum,在家辦公,美國,西雅圖,華盛頓,98105,西方,OFF-PA-10001972,辦公用品,紙,施樂214,6.48
1930,US-2018-101539,16/03/2018,18/03/2018,Second Class,VM-21685,Valerie Mitchum,在家辦公,美國,西雅圖,華盛頓,98105,西方,OFF-ST-10004180,辦公用品,貯存,Safco 商業貨架,46.51
1931,US-2018-101539,16/03/2018,18/03/2018,Second Class,VM-21685,Valerie Mitchum,在家辦公,美國,西雅圖,華盛頓,98105,西方,TEC-PH-10004165,技術,電話,Mitel MiVoice 5330e IP 電話,659.976
1932,CA-2017-152121,27/11/2017,29/11/2017,Second Class,CC-12670,Craig Carreira,消費者,美國,斯科茨代爾,亞利桑那,85254,西方,TEC-PH-10002483,技術,電話,摩托羅拉 Moto X,271.992
1933,CA-2018-161200,06/08/2018,10/08/2018,Second Class,SV-20365,Seth Vernon,消費者,美國,拉斐特,路易斯安那州,70506,南,FUR-BO-10000468,家具,書櫃,奧沙利文 2 層重型書櫃,145.74
1934,CA-2018-161200,06/08/2018,10/08/2018,Second Class,SV-20365,Seth Vernon,消費者,美國,拉斐特,路易斯安那州,70506,南,FUR-FU-10001706,家具,陳設,壽命更長的軟白燈泡,15.4
1935,CA-2018-101245,27/11/2018,03/12/2018,Standard Class,LW-16990,Lindsay Williams,公司的,美國,舊金山,加利福尼亞,94109,西方,OFF-PA-10003129,辦公用品,紙,Tops 白色電腦打印紙,244.55
1936,CA-2018-101245,27/11/2018,03/12/2018,Standard Class,LW-16990,Lindsay Williams,公司的,美國,舊金山,加利福尼亞,94109,西方,TEC-AC-10001284,技術,配件,Enermax Briskie RF 無線鍵盤和鼠標組合,166.16
1937,CA-2016-141768,25/05/2016,27/05/2016,Second Class,NP-18685,Nora Pelletier,在家辦公,美國,舊金山,加利福尼亞,94109,西方,FUR-FU-10002268,家具,陳設,超門推板,14.73
1938,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Joe Elijah,消費者,美國,布魯姆菲爾德,科羅拉多州,80020,西方,OFF-BI-10002082,辦公用品,粘合劑,GBC 雙環線裝訂元件,19.968
1939,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Joe Elijah,消費者,美國,布魯姆菲爾德,科羅拉多州,80020,西方,OFF-ST-10001505,辦公用品,貯存,"Perma STOR-ALL 懸掛式文件盒，13 1/8""W x 12 1/4""D x 10 1/2""H",33.488
1940,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Joe Elijah,消費者,美國,布魯姆菲爾德,科羅拉多州,80020,西方,OFF-BI-10001634,辦公用品,粘合劑,Wilson Jones 積極使用粘合劑,8.736
1941,CA-2017-112109,08/07/2017,12/07/2017,Standard Class,JE-15715,Joe Elijah,消費者,美國,布魯姆菲爾德,科羅拉多州,80020,西方,FUR-CH-10004287,家具,椅子,SAFCO Arco 折疊椅,662.88
1942,CA-2018-144064,29/08/2018,01/09/2018,First Class,CP-12085,Cathy Prescott,公司的,美國,昆西,伊利諾伊州,62301,中央,OFF-LA-10004544,辦公用品,標籤,艾利 505,47.36
1943,CA-2018-144064,29/08/2018,01/09/2018,First Class,CP-12085,Cathy Prescott,公司的,美國,昆西,伊利諾伊州,62301,中央,OFF-ST-10004507,辦公用品,貯存,Advantus 滾動收納盒,27.44
1944,CA-2018-144064,29/08/2018,01/09/2018,First Class,CP-12085,Cathy Prescott,公司的,美國,昆西,伊利諾伊州,62301,中央,OFF-BI-10002012,辦公用品,粘合劑,Wilson Jones Easy Flow II 片材升降器,3.24
1945,CA-2017-108581,20/06/2017,26/06/2017,Standard Class,EA-14035,Erin Ashbrook,公司的,美國,卡羅爾頓,德克薩斯州,75007,中央,TEC-AC-10001109,技術,配件,羅技 Trackman 大理石鼠標,95.968
1946,CA-2017-108581,20/06/2017,26/06/2017,Standard Class,EA-14035,Erin Ashbrook,公司的,美國,卡羅爾頓,德克薩斯州,75007,中央,OFF-PA-10000809,辦公用品,紙,施樂206,10.368
1947,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,OFF-AR-10000658,辦公用品,藝術,紐厄爾 324,23.1
1948,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,FUR-FU-10001196,家具,陳設,DAX 隔間框架 - 8x10,11.54
1949,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,FUR-TA-10001889,家具,表,Bush Advantage Collection 賽馬場會議桌,254.526
1950,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,OFF-AP-10000358,辦公用品,家電,Fellowes Basic 家庭/辦公系列浪湧保護器,12.98
1951,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,OFF-BI-10004970,辦公用品,粘合劑,"ACCOHIDE 3 環活頁夾，藍色，1""",26.432
1952,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,TEC-PH-10003885,技術,電話,思科 SPA508G,197.97
1953,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,OFF-LA-10001641,辦公用品,標籤,艾利 518,18.9
1954,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,FUR-CH-10003379,家具,椅子,Global Commerce 系列高背轉椅/傾斜椅,1282.41
1955,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,OFF-AR-10004582,辦公用品,藝術,BIC Brite Liner Grip 熒光筆,4.92
1956,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,TEC-AC-10002842,技術,配件,WD My Passport Ultra 2TB 便攜式外置硬盤,238
1957,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,TEC-AC-10000109,技術,配件,Sony Micro Vault Click 16 GB USB 2.0 閃存盤,167.97
1958,CA-2018-157987,02/09/2018,06/09/2018,Standard Class,AC-10615,Ann Chong,公司的,美國,紐約市,紐約,10009,東方,OFF-PA-10003893,辦公用品,紙,施樂 1962,17.12
1959,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-BI-10003669,辦公用品,粘合劑,3M 收納條,16.2
1960,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-AP-10004785,辦公用品,家電,用於 HEPA 空氣濾清器的 Holmes 替換過濾器，中型房間,33.99
1961,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,TEC-AC-10003023,技術,配件,羅技 G105 遊戲鍵盤,296.85
1962,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,TEC-AC-10002217,技術,配件,ImationClip USB 閃存驅動器 - 8 GB,112.8
1963,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-BI-10002954,辦公用品,粘合劑,用於裝訂機的 Newell 3 孔穿孔塑料開槽彈匣架,13.71
1964,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-PA-10002586,辦公用品,紙,施樂 1970,24.9
1965,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-ST-10000025,辦公用品,貯存,Fellowes Stor/Drawer Steel Plus 儲物抽屜,286.29
1966,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-AP-10003281,辦公用品,家電,Acco 6 Outlet Guardian 標準浪湧抑制器,24.18
1967,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,消費者,美國,帕特森,新澤西州,7501,東方,TEC-PH-10002103,技術,電話,捷波朗 SPEAK 410,281.97
1968,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,消費者,美國,帕特森,新澤西州,7501,東方,OFF-SU-10000898,辦公用品,補給品,"Acme 熱鍛碳鋼剪刀，帶鍍鎳手柄，3 7/8"" 切割，8""L",69.5
1969,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,消費者,美國,帕特森,新澤西州,7501,東方,OFF-PA-10001144,辦公用品,紙,施樂1913,166.44
1970,CA-2018-117485,23/09/2018,29/09/2018,Standard Class,BD-11320,Bill Donatelli,消費者,美國,塔爾薩,俄克拉荷馬州,74133,中央,TEC-AC-10004659,技術,配件,ImationSecure+ 硬件加密 USB 2.0 閃存盤； 16 GB,291.96
1971,CA-2018-140242,06/05/2018,11/05/2018,Standard Class,ML-17755,Max Ludwig,在家辦公,美國,芝加哥,伊利諾伊州,60623,中央,OFF-AR-10004752,辦公用品,藝術,布萊克斯頓鉛筆,6.408
1972,CA-2018-140242,06/05/2018,11/05/2018,Standard Class,ML-17755,Max Ludwig,在家辦公,美國,芝加哥,伊利諾伊州,60623,中央,TEC-AC-10004659,技術,配件,ImationSecure+ 硬件加密 USB 2.0 閃存盤； 16 GB,408.744
1973,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Joy Daniels,消費者,美國,芝加哥,伊利諾伊州,60610,中央,OFF-BI-10001249,辦公用品,粘合劑,帶鎖環的 Avery 重型 EZD View 活頁夾,5.104
1974,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Joy Daniels,消費者,美國,芝加哥,伊利諾伊州,60610,中央,OFF-FA-10003059,辦公用品,緊固件,各種顏色圖釘,2.896
1975,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Joy Daniels,消費者,美國,芝加哥,伊利諾伊州,60610,中央,TEC-AC-10002718,技術,配件,貝爾金標準 104 鍵 USB 鍵盤,35.016
1976,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Alan Schoenberger,公司的,美國,蒙哥馬利,阿拉巴馬州,36116,南,OFF-ST-10001522,辦公用品,貯存,Gould Plastics 18 袋麵板箱，34w x 5-1/4d x 20-1/2h,275.97
1977,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Alan Schoenberger,公司的,美國,蒙哥馬利,阿拉巴馬州,36116,南,TEC-PH-10002352,技術,電話,Avaya IP Phone 1140E VoIP 電話,1394.95
1978,CA-2015-110408,18/10/2015,20/10/2015,Second Class,AS-10225,Alan Schoenberger,公司的,美國,蒙哥馬利,阿拉巴馬州,36116,南,FUR-CH-10003774,家具,椅子,"Global Wood Trimmed Manager's Task Chair, 卡其色",545.88
1979,CA-2016-109939,08/05/2016,12/05/2016,Standard Class,AA-10375,Allen Armold,消費者,美國,塞勒姆,俄勒岡,97301,西方,OFF-AR-10000127,辦公用品,藝術,紐厄爾 321,5.248
1980,CA-2017-112669,14/04/2017,14/04/2017,Same Day,KT-16465,Kean Takahito,消費者,美國,格倫代爾,亞利桑那,85301,西方,FUR-CH-10004086,家具,椅子,Hon 4070 系列寶塔無扶手軟墊堆疊椅,933.536
1981,CA-2017-112669,14/04/2017,14/04/2017,Same Day,KT-16465,Kean Takahito,消費者,美國,格倫代爾,亞利桑那,85301,西方,OFF-ST-10001228,辦公用品,貯存,Fellowes 個人懸掛文件夾文件，海軍,42.976
1982,CA-2016-119592,14/12/2016,16/12/2016,Second Class,MM-18280,Muhammed MacIntyre,公司的,美國,哥倫布,喬治亞州,31907,南,OFF-BI-10004187,辦公用品,粘合劑,環訂書釘包,3.76
1983,CA-2015-122749,03/12/2015,09/12/2015,Standard Class,NG-18430,Nathan Gelder,消費者,美國,俄克拉荷馬城,俄克拉荷馬州,73120,中央,TEC-PH-10003811,技術,電話,Jabra Supreme Plus Driver Edition 耳機,479.96
1984,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Laurel Workman,公司的,美國,布倫特伍德,加利福尼亞,94513,西方,OFF-AP-10000240,辦公用品,家電,貝爾金 F9G930V10-GRY 9 出口浪湧,320.88
1985,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Laurel Workman,公司的,美國,布倫特伍德,加利福尼亞,94513,西方,FUR-FU-10001940,家具,陳設,主食壁掛,23.88
1986,CA-2015-164721,25/11/2015,27/11/2015,Second Class,LW-16825,Laurel Workman,公司的,美國,布倫特伍德,加利福尼亞,94513,西方,OFF-PA-10000575,辦公用品,紙,有線裝訂留言簿，每頁四張 2 3/4 x 5 白色表格,26.76
1987,CA-2017-147417,25/07/2017,27/07/2017,First Class,CB-12415,Christy Brittain,消費者,美國,哥倫布,俄亥俄州,43229,東方,TEC-CO-10001449,技術,複印機,惠普 LaserJet 3310 複印機,1439.976
1988,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-BI-10002393,辦公用品,粘合劑,活頁夾,17.22
1989,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,FUR-TA-10002855,家具,表,Bevis 圓形會議桌頂部和單柱底座,1024.38
1990,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-EN-10000781,辦公用品,信封,"#10- 4 1/8"" x 9 1/2"" 回收信封",26.22
1991,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,消費者,美國,斯普林菲爾德,密蘇里州,65807,中央,OFF-PA-10002160,辦公用品,紙,施樂 1978,17.34
1992,CA-2018-111374,24/02/2018,28/02/2018,Standard Class,CB-12415,Christy Brittain,消費者,美國,費城,賓夕法尼亞州,19134,東方,OFF-BI-10004970,辦公用品,粘合劑,"ACCOHIDE 3 環活頁夾，藍色，1""",4.956
1993,CA-2018-133648,25/06/2018,02/07/2018,Standard Class,ML-17755,Max Ludwig,在家辦公,美國,斯普林菲爾德,俄勒岡,97477,西方,OFF-LA-10003923,辦公用品,標籤,頂部標籤歸檔的字母標籤,71.04
1994,CA-2018-133648,25/06/2018,02/07/2018,Standard Class,ML-17755,Max Ludwig,在家辦公,美國,斯普林菲爾德,俄勒岡,97477,西方,OFF-AR-10002257,辦公用品,藝術,Eldon Spacemaker 盒子，快速蓋，透明,5.344
1995,CA-2018-133648,25/06/2018,02/07/2018,Standard Class,ML-17755,Max Ludwig,在家辦公,美國,斯普林菲爾德,俄勒岡,97477,西方,OFF-FA-10004395,辦公用品,緊固件,普利茅斯的普利茅斯盒裝橡皮筋,11.304
1996,US-2018-147221,02/12/2018,04/12/2018,Second Class,JS-16030,Joy Smith,消費者,美國,休斯頓,德克薩斯州,77036,中央,OFF-AP-10002534,辦公用品,家電,3.6立方英尺櫃檯高度辦公室冰箱,294.62
1997,US-2018-147221,02/12/2018,04/12/2018,Second Class,JS-16030,Joy Smith,消費者,美國,休斯頓,德克薩斯州,77036,中央,FUR-FU-10004020,家具,陳設,Advantus 面板牆亞克力框架,8.752
1998,CA-2015-131905,06/02/2015,09/02/2015,First Class,ND-18460,Neil Ducich,公司的,美國,切薩皮克,弗吉尼亞,23320,南,OFF-LA-10002787,辦公用品,標籤,艾利 480,15
1999,CA-2015-131905,06/02/2015,09/02/2015,First Class,ND-18460,Neil Ducich,公司的,美國,切薩皮克,弗吉尼亞,23320,南,TEC-PH-10003645,技術,電話,Aastra 57i VoIP 電話,161.61
2000,CA-2015-131905,06/02/2015,09/02/2015,First Class,ND-18460,Neil Ducich,公司的,美國,切薩皮克,弗吉尼亞,23320,南,TEC-PH-10001615,技術,電話,美國電話電報公司 CL82213,144.95
2001,CA-2018-166128,11/04/2018,18/04/2018,Standard Class,LW-17215,Luke Weiss,消費者,美國,帕薩迪納,加利福尼亞,91104,西方,TEC-AC-10001767,技術,配件,SanDisk Ultra 64 GB MicroSDHC Class 10 存儲卡,199.95
2002,CA-2018-166128,11/04/2018,18/04/2018,Standard Class,LW-17215,Luke Weiss,消費者,美國,帕薩迪納,加利福尼亞,91104,西方,OFF-AR-10001221,辦公用品,藝術,Dixon Ticonderoga 可擦彩色鉛筆套裝，12 色,41.86
2003,CA-2018-163510,25/12/2018,28/12/2018,Second Class,JW-15955,Joni Wasserman,消費者,美國,路易斯維爾,肯塔基州,40214,南,OFF-ST-10000563,辦公用品,貯存,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94
2004,CA-2018-163510,25/12/2018,28/12/2018,Second Class,JW-15955,Joni Wasserman,消費者,美國,路易斯維爾,肯塔基州,40214,南,FUR-CH-10001146,家具,椅子,全球價值中背部經理椅，葛瑞,304.45
2005,US-2018-143028,11/04/2018,18/04/2018,Standard Class,SC-20050,Sample Company A,在家辦公,美國,拉伯克,德克薩斯州,79424,中央,OFF-BI-10004738,辦公用品,粘合劑,靈活的皮革外觀經典系列戒指活頁夾,11.364
